fecha,id_tienda,id_producto,unidades_vendidas,ciudad,tamaño_m2,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,margen_unitario,margen_pct,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,mean_last_7,mean_prev_7,trend_7,day_of_week,is_weekend,week,target_week
2024-02-01,STORE_16,PROD_002,24,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,18.0,12.0,16.0,22.0,22.0,17.428571428571427,17.785714285714285,17.392857142857142,2.8199966227605544,3.49017459181037,17.428571428571427,18.142857142857142,-0.7142857142857153,3,0,5,136.0
2024-02-02,STORE_16,PROD_002,20,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,24.0,20.0,15.0,22.0,17.0,19.142857142857142,18.357142857142858,17.464285714285715,2.609506430251472,3.8150943703852276,19.142857142857142,17.571428571428573,1.5714285714285694,4,1,5,143.0
2024-02-03,STORE_16,PROD_002,19,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,20.0,17.0,25.0,11.0,19.0,19.142857142857142,18.714285714285715,17.571428571428573,2.609506430251472,3.7092103955210947,19.142857142857142,18.285714285714285,0.8571428571428577,5,1,5,144.0
2024-02-04,STORE_16,PROD_002,15,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,19.0,19.0,21.0,23.0,14.0,19.428571428571427,18.285714285714285,17.571428571428573,2.439750182371326,3.2446066830160674,19.428571428571427,17.142857142857142,2.2857142857142847,6,1,5,145.0
2024-02-05,STORE_16,PROD_002,23,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,15.0,16.0,12.0,8.0,16.0,18.857142857142858,17.857142857142858,17.607142857142858,2.968084198523314,3.2547513873422953,18.857142857142858,16.857142857142858,2.0,0,0,6,139.0
2024-02-06,STORE_16,PROD_002,18,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,23.0,20.0,19.0,11.0,23.0,19.857142857142858,18.642857142857142,17.857142857142858,3.0237157840738114,3.0535513462484656,19.857142857142858,17.428571428571427,2.4285714285714306,1,0,6,143.0
2024-02-07,STORE_16,PROD_002,19,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,18.0,18.0,19.0,17.0,13.0,19.571428571428573,18.571428571428573,17.678571428571427,3.1014589500826193,3.0562492275106323,19.571428571428573,17.571428571428573,2.0,2,0,6,137.0
2024-02-08,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,19.0,24.0,12.0,16.0,22.0,19.714285714285715,18.571428571428573,17.892857142857142,3.0394235042348408,3.0562492275106323,19.714285714285715,17.428571428571427,2.2857142857142883,3,0,6,127.0
2024-02-09,STORE_16,PROD_002,27,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,20.0,20.0,15.0,22.0,19.428571428571427,19.285714285714285,17.892857142857142,2.6367367999823035,2.5246042013801597,19.428571428571427,19.142857142857142,0.2857142857142847,4,1,6,121.0
2024-02-10,STORE_16,PROD_002,20,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,27.0,19.0,17.0,25.0,11.0,20.428571428571427,19.785714285714285,18.071428571428573,3.9096949095439966,3.2623392133340627,20.428571428571427,19.142857142857142,1.2857142857142847,5,1,6,118.0
2024-02-11,STORE_16,PROD_002,16,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,20.0,15.0,19.0,21.0,23.0,20.571428571428573,20.0,18.392857142857142,3.866830866792716,3.1622776601683737,20.571428571428573,19.428571428571427,1.142857142857146,6,1,6,124.0
2024-02-12,STORE_16,PROD_002,17,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,16.0,23.0,16.0,12.0,8.0,20.714285714285715,19.785714285714285,18.142857142857142,3.638419332360577,3.3323258550741364,20.714285714285715,18.857142857142858,1.8571428571428577,0,0,7,124.0
2024-02-13,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,17.0,18.0,20.0,19.0,11.0,19.857142857142858,19.857142857142858,18.464285714285715,3.716116764786027,3.25475138734229,19.857142857142858,19.857142857142858,0.0,1,0,7,117.0
2024-02-14,STORE_16,PROD_002,13,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,19.0,18.0,19.0,17.0,20.428571428571427,20.0,18.857142857142858,3.690399384761434,3.3050078552216617,20.428571428571427,19.571428571428573,0.8571428571428541,2,0,7,125.0
2024-02-15,STORE_16,PROD_002,12,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,13.0,22.0,24.0,12.0,16.0,19.571428571428573,19.642857142857142,18.714285714285715,4.649628761422527,3.774553317579806,19.571428571428573,19.714285714285715,-0.14285714285714235,3,0,7,132.0
2024-02-16,STORE_16,PROD_002,21,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,12.0,27.0,20.0,20.0,15.0,18.142857142857142,18.785714285714285,18.571428571428573,5.273473599964618,4.06066632327885,18.142857142857142,19.428571428571427,-1.2857142857142847,4,1,7,139.0
2024-02-17,STORE_16,PROD_002,17,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,21.0,20.0,19.0,17.0,25.0,17.285714285714285,18.857142857142858,18.785714285714285,3.9036002917941306,4.092340741831347,17.285714285714285,20.428571428571427,-3.1428571428571423,5,1,7,156.0
2024-02-18,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,17.0,16.0,15.0,19.0,21.0,16.857142857142858,18.714285714285715,18.5,3.716116764786031,4.121772796869204,16.857142857142858,20.571428571428573,-3.7142857142857153,6,1,7,157.0
2024-02-19,STORE_16,PROD_002,17,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,17.0,23.0,16.0,12.0,17.714285714285715,19.214285714285715,18.535714285714285,4.151878519188058,4.060666323278849,17.714285714285715,20.714285714285715,-3.0,0,0,8,158.0
2024-02-20,STORE_16,PROD_002,15,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,17.0,22.0,18.0,20.0,19.0,17.714285714285715,18.785714285714285,18.714285714285715,4.151878519188058,3.9453686856786976,17.714285714285715,19.857142857142858,-2.1428571428571423,1,0,8,157.0
2024-02-21,STORE_16,PROD_002,21,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,15.0,13.0,19.0,18.0,19.0,16.714285714285715,18.571428571428573,18.571428571428573,3.773340063934766,4.070801956792859,16.714285714285715,20.428571428571427,-3.7142857142857117,2,0,8,148.0
2024-02-22,STORE_16,PROD_002,19,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,21.0,12.0,22.0,24.0,12.0,17.857142857142858,18.714285714285715,18.642857142857142,3.670993118515814,4.121772796869204,17.857142857142858,19.571428571428573,-1.7142857142857153,3,0,8,147.0
2024-02-23,STORE_16,PROD_002,28,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,19.0,21.0,27.0,20.0,20.0,18.857142857142858,18.5,18.892857142857142,2.6095064302514737,4.014397167120439,18.857142857142858,18.142857142857142,0.7142857142857153,4,1,8,153.0
2024-02-24,STORE_16,PROD_002,34,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,28.0,17.0,20.0,19.0,17.0,19.857142857142858,18.571428571428573,19.178571428571427,4.336994790119512,4.182643362098362,19.857142857142858,17.285714285714285,2.571428571428573,5,1,8,141.0
2024-02-25,STORE_16,PROD_002,23,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,34.0,22.0,16.0,15.0,19.0,22.285714285714285,19.571428571428573,19.785714285714285,6.626066850308852,5.879747322073334,22.285714285714285,16.857142857142858,5.428571428571427,6,1,8,140.0
2024-02-26,STORE_16,PROD_002,18,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,23.0,17.0,17.0,23.0,16.0,22.428571428571427,20.071428571428573,19.928571428571427,6.629659188252509,5.850237151199487,22.428571428571427,17.714285714285715,4.714285714285712,0,0,9,142.0
2024-02-27,STORE_16,PROD_002,14,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,18.0,15.0,22.0,18.0,20.0,22.571428571428573,20.142857142857142,20.0,6.5027466724234495,5.815855553929772,22.571428571428573,17.714285714285715,4.857142857142858,1,0,9,143.0
2024-02-28,STORE_16,PROD_002,12,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,14.0,21.0,13.0,19.0,18.0,22.428571428571427,19.571428571428573,19.785714285714285,6.704653678780203,6.009150531471988,22.428571428571427,16.714285714285715,5.714285714285712,2,0,9,145.0
2024-02-29,STORE_16,PROD_002,18,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,12.0,19.0,12.0,22.0,24.0,21.142857142857142,19.5,19.571428571428573,7.798046153333781,6.098549638422866,21.142857142857142,17.857142857142858,3.2857142857142847,3,0,9,150.0
2024-03-01,STORE_16,PROD_002,34,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,18.0,28.0,21.0,27.0,20.0,21.0,19.928571428571427,19.357142857142858,7.8528126595931615,5.730677040338192,21.0,18.857142857142858,2.1428571428571423,4,1,9,147.0
2024-03-02,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,34.0,34.0,17.0,20.0,19.0,21.857142857142858,20.857142857142858,19.857142857142858,8.989411761039971,6.859660709899942,21.857142857142858,19.857142857142858,2.0,5,1,9,148.0
2024-03-03,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,23.0,22.0,16.0,15.0,20.142857142857142,21.214285714285715,19.964285714285715,7.2670161558595545,6.773007188363695,20.142857142857142,22.285714285714285,-2.1428571428571423,6,1,9,155.0
2024-03-04,STORE_16,PROD_002,20,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,18.0,17.0,17.0,23.0,20.0,21.214285714285715,20.214285714285715,7.2111025509279765,6.773007188363695,20.0,22.428571428571427,-2.428571428571427,0,0,10,155.0
2024-03-05,STORE_16,PROD_002,15,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,20.0,14.0,15.0,22.0,18.0,20.285714285714285,21.428571428571427,20.107142857142858,7.1580790187099215,6.676183683170235,20.285714285714285,22.571428571428573,-2.2857142857142883,1,0,10,160.0
2024-03-06,STORE_16,PROD_002,14,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,15.0,12.0,21.0,13.0,19.0,20.428571428571427,21.428571428571427,20.0,7.020378500174634,6.676183683170235,20.428571428571427,22.428571428571427,-2.0,2,0,10,164.0
2024-03-07,STORE_16,PROD_002,23,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,14.0,18.0,19.0,12.0,22.0,20.714285714285715,20.928571428571427,19.821428571428573,6.651172470932865,6.966560631543155,20.714285714285715,21.142857142857142,-0.42857142857142705,3,0,10,164.0
2024-03-08,STORE_16,PROD_002,31,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,23.0,34.0,28.0,21.0,27.0,21.428571428571427,21.214285714285715,19.857142857142858,6.579187965525398,6.963405128887081,21.428571428571427,21.0,0.42857142857142705,4,1,10,161.0
2024-03-09,STORE_16,PROD_002,23,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,31.0,22.0,34.0,17.0,20.0,21.0,21.428571428571427,20.0,5.656854249492375,7.229366242191371,21.0,21.857142857142858,-0.8571428571428577,5,1,10,162.0
2024-03-10,STORE_16,PROD_002,29,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,23.0,22.0,23.0,22.0,16.0,21.142857142857142,20.642857142857142,20.107142857142858,5.6987885095158965,6.295384669094342,21.142857142857142,20.142857142857142,1.0,6,1,10,159.0
2024-03-11,STORE_16,PROD_002,20,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,29.0,20.0,18.0,17.0,17.0,22.142857142857142,21.071428571428573,20.571428571428573,6.440201120787332,6.661765597731641,22.142857142857142,20.0,2.1428571428571423,0,0,11,154.0
2024-03-12,STORE_16,PROD_002,20,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,20.0,15.0,14.0,15.0,22.0,22.142857142857142,21.214285714285715,20.678571428571427,6.440201120787332,6.612093482383636,22.142857142857142,20.285714285714285,1.8571428571428577,1,0,11,156.0
2024-03-13,STORE_16,PROD_002,18,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,20.0,14.0,12.0,21.0,13.0,22.857142857142858,21.642857142857142,20.607142857142858,5.756983337031389,6.295384669094339,22.857142857142858,20.428571428571427,2.4285714285714306,2,0,11,151.0
2024-03-14,STORE_16,PROD_002,23,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,18.0,23.0,18.0,19.0,12.0,23.428571428571427,22.071428571428573,20.785714285714285,4.85994317035164,5.770805645852034,23.428571428571427,20.714285714285715,2.7142857142857117,3,0,11,150.0
2024-03-15,STORE_16,PROD_002,28,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,23.0,31.0,34.0,28.0,21.0,23.428571428571427,22.428571428571427,21.178571428571427,4.85994317035164,5.652967712276788,23.428571428571427,21.428571428571427,2.0,4,1,11,143.0
2024-03-16,STORE_16,PROD_002,24,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,28.0,23.0,22.0,34.0,17.0,23.0,22.0,21.428571428571427,4.163331998932257,4.8832523840319535,23.0,21.0,2.0,5,1,11,159.0
2024-03-17,STORE_16,PROD_002,26,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,24.0,29.0,22.0,23.0,22.0,23.142857142857142,22.142857142857142,21.678571428571427,4.180453381654963,4.912419783759124,23.142857142857142,21.142857142857142,2.0,6,1,11,163.0
2024-03-18,STORE_16,PROD_002,15,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,26.0,20.0,20.0,18.0,17.0,22.714285714285715,22.428571428571427,21.821428571428573,3.5923198500080473,5.0186465493012244,22.714285714285715,22.142857142857142,0.571428571428573,0,0,12,164.0
2024-03-19,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,15.0,20.0,15.0,14.0,15.0,22.0,22.071428571428573,21.75,4.582575694955832,5.370350020311456,22.0,22.142857142857142,-0.14285714285714235,1,0,12,158.0
2024-03-20,STORE_16,PROD_002,13,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,18.0,14.0,12.0,21.0,22.285714285714285,22.571428571428573,22.0,4.4986770542121794,4.9724515809884595,22.285714285714285,22.857142857142858,-0.571428571428573,2,0,12,164.0
2024-03-21,STORE_16,PROD_002,22,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,13.0,23.0,23.0,18.0,19.0,21.571428571428573,22.5,21.714285714285715,5.563486402641861,5.110321380831593,21.571428571428573,23.428571428571427,-1.857142857142854,3,0,12,154.0
2024-03-22,STORE_16,PROD_002,21,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,22.0,28.0,31.0,34.0,28.0,21.428571428571427,22.428571428571427,21.821428571428573,5.533448076836678,5.109783763515831,21.428571428571427,23.428571428571427,-2.0,4,1,12,153.0
2024-03-23,STORE_16,PROD_002,40,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,21.0,24.0,23.0,22.0,34.0,20.428571428571427,21.714285714285715,21.571428571428573,4.720774754816649,4.479501542128765,20.428571428571427,23.0,-2.571428571428573,5,1,12,132.0
2024-03-24,STORE_16,PROD_002,30,Bogotá,49,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,40.0,26.0,29.0,22.0,23.0,22.714285714285715,22.928571428571427,21.785714285714285,8.826367424074403,6.63863152851764,22.714285714285715,23.142857142857142,-0.42857142857142705,6,1,12,130.0
2024-01-29,STORE_16,PROD_003,14,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,13.0,10.0,16.0,16.0,19.0,17.0,17.357142857142858,17.535714285714285,6.2449979983984,5.3866950458034575,17.0,17.714285714285715,-0.7142857142857153,0,0,5,112.0
2024-01-30,STORE_16,PROD_003,11,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,17.0,13.0,9.0,18.0,17.571428571428573,17.214285714285715,17.357142857142858,5.652643713553948,5.451585110752672,17.571428571428573,16.857142857142858,0.7142857142857153,1,0,5,112.0
2024-01-31,STORE_16,PROD_003,12,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,15.0,16.0,10.0,16.0,16.714285714285715,17.071428571428573,17.107142857142858,6.183695920571714,5.594836709162994,16.714285714285715,17.428571428571427,-0.7142857142857117,2,0,5,111.0
2024-02-01,STORE_16,PROD_003,10,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,12.0,13.0,14.0,19.0,8.0,16.285714285714285,16.785714285714285,16.964285714285715,6.4216894379980145,5.75364194266515,16.285714285714285,17.285714285714285,-1.0,3,0,5,117.0
2024-02-02,STORE_16,PROD_003,25,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,24.0,26.0,26.0,34.0,15.857142857142858,16.5,17.035714285714285,6.768273325562719,5.996794015266696,15.857142857142858,17.142857142857142,-1.2857142857142847,4,1,5,113.0
2024-02-03,STORE_16,PROD_003,18,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,25.0,27.0,23.0,18.0,19.0,16.0,16.428571428571427,16.714285714285715,6.976149845485451,5.879747322073336,16.0,16.857142857142858,-0.8571428571428577,5,1,5,122.0
2024-02-04,STORE_16,PROD_003,23,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,18.0,13.0,16.0,17.0,19.0,14.714285714285714,16.071428571428573,16.678571428571427,5.219012860502956,5.594836709162995,14.714285714285714,17.428571428571427,-2.7142857142857135,6,1,5,123.0
2024-02-05,STORE_16,PROD_003,13,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,23.0,14.0,10.0,16.0,16.0,16.142857142857142,16.571428571428573,16.821428571428573,5.984105932344767,5.892815517668505,16.142857142857142,17.0,-0.8571428571428577,0,0,6,123.0
2024-02-06,STORE_16,PROD_003,11,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,13.0,11.0,17.0,13.0,9.0,16.0,16.785714285714285,16.714285714285715,6.055300708194985,5.686401747604968,16.0,17.571428571428573,-1.571428571428573,1,0,6,121.0
2024-02-07,STORE_16,PROD_003,11,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,12.0,15.0,16.0,10.0,16.0,16.357142857142858,16.785714285714285,6.055300708194985,5.891416740376733,16.0,16.714285714285715,-0.7142857142857153,2,0,6,120.0
2024-02-08,STORE_16,PROD_003,16,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,10.0,13.0,14.0,19.0,15.857142857142858,16.071428571428573,16.821428571428573,6.175990377490655,6.056964023899531,15.857142857142858,16.285714285714285,-0.42857142857142705,3,0,6,118.0
2024-02-09,STORE_16,PROD_003,21,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,16.0,25.0,24.0,26.0,26.0,16.714285714285715,16.285714285714285,16.714285714285715,5.618845839799184,5.992669514672732,16.714285714285715,15.857142857142858,0.8571428571428577,4,1,6,113.0
2024-02-10,STORE_16,PROD_003,27,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,21.0,18.0,27.0,23.0,18.0,16.142857142857142,16.071428571428573,16.535714285714285,4.77593172161452,5.744084391311247,16.142857142857142,16.0,0.14285714285714235,5,1,6,110.0
2024-02-11,STORE_16,PROD_003,24,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,27.0,23.0,13.0,16.0,17.0,17.428571428571427,16.071428571428573,16.857142857142858,6.320789582985736,5.744084391311247,17.428571428571427,14.714285714285714,2.7142857142857135,6,1,6,101.0
2024-02-12,STORE_16,PROD_003,13,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,24.0,13.0,14.0,10.0,16.0,17.571428571428573,16.857142857142858,17.107142857142858,6.47706576718046,6.0365189007871445,17.571428571428573,16.142857142857142,1.4285714285714306,0,0,7,97.0
2024-02-13,STORE_16,PROD_003,9,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,13.0,11.0,11.0,17.0,13.0,17.571428571428573,16.785714285714285,17.0,6.47706576718046,6.078696361108149,17.571428571428573,16.0,1.571428571428573,1,0,7,97.0
2024-02-14,STORE_16,PROD_003,10,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,11.0,12.0,15.0,16.0,17.285714285714285,16.642857142857142,16.857142857142858,6.848705126136031,6.246317596511045,17.285714285714285,16.0,1.2857142857142847,2,0,7,101.0
2024-02-15,STORE_16,PROD_003,14,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,16.0,10.0,13.0,14.0,17.142857142857142,16.5,16.642857142857142,7.010196655077316,6.382066219553761,17.142857142857142,15.857142857142858,1.2857142857142847,3,0,7,105.0
2024-02-16,STORE_16,PROD_003,16,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,21.0,25.0,24.0,26.0,16.857142857142858,16.785714285714285,16.642857142857142,7.104659772022199,6.154155212019466,16.857142857142858,16.714285714285715,0.14285714285714235,4,1,7,110.0
2024-02-17,STORE_16,PROD_003,24,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,16.0,27.0,18.0,27.0,23.0,16.142857142857142,16.142857142857142,16.285714285714285,6.866065623255955,5.682051943243241,16.142857142857142,16.142857142857142,0.0,5,1,7,109.0
2024-02-18,STORE_16,PROD_003,15,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,24.0,24.0,23.0,13.0,16.0,15.714285714285714,16.571428571428573,16.321428571428573,6.129553700835699,6.047431568147635,15.714285714285714,17.428571428571427,-1.7142857142857135,6,1,7,122.0
2024-02-19,STORE_16,PROD_003,9,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,15.0,13.0,13.0,14.0,10.0,14.428571428571429,16.0,16.285714285714285,4.928053803045815,5.764613536983138,14.428571428571429,17.571428571428573,-3.142857142857144,0,0,8,126.0
2024-02-20,STORE_16,PROD_003,9,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,9.0,11.0,11.0,17.0,13.857142857142858,15.714285714285714,16.25,5.336308693862313,6.018287149993778,13.857142857142858,17.571428571428573,-3.7142857142857153,1,0,8,128.0
2024-02-21,STORE_16,PROD_003,14,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,10.0,11.0,12.0,15.0,13.857142857142858,15.571428571428571,15.964285714285714,5.336308693862313,6.160847665382092,13.857142857142858,17.285714285714285,-3.428571428571427,2,0,8,120.0
2024-02-22,STORE_16,PROD_003,18,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,14.0,16.0,10.0,13.0,14.428571428571429,15.785714285714286,15.928571428571429,5.061526214398939,6.040613461314257,14.428571428571429,17.142857142857142,-2.7142857142857135,3,0,8,110.0
2024-02-23,STORE_16,PROD_003,21,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,18.0,16.0,21.0,25.0,24.0,15.0,15.928571428571429,16.107142857142858,5.228129047119378,6.069650676987873,15.0,16.857142857142858,-1.8571428571428577,4,1,8,116.0
2024-02-24,STORE_16,PROD_003,23,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,21.0,24.0,27.0,18.0,27.0,15.714285714285714,15.928571428571429,16.0,5.707138387268055,6.069650676987873,15.714285714285714,16.142857142857142,-0.4285714285714288,5,1,8,115.0
2024-02-25,STORE_16,PROD_003,28,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,23.0,15.0,24.0,23.0,13.0,15.571428571428571,15.642857142857142,15.857142857142858,5.472876844254856,5.583039465231254,15.571428571428571,15.714285714285714,-0.14285714285714235,6,1,8,115.0
2024-02-26,STORE_16,PROD_003,13,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,28.0,9.0,13.0,13.0,14.0,17.428571428571427,15.928571428571429,16.392857142857142,7.184639700016116,6.1201343086605515,17.428571428571427,14.428571428571429,2.9999999999999982,0,0,9,111.0
2024-02-27,STORE_16,PROD_003,11,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,13.0,9.0,9.0,11.0,11.0,18.0,15.928571428571429,16.357142857142858,6.531972647421813,6.1201343086605515,18.0,13.857142857142858,4.142857142857142,1,0,9,126.0
2024-02-28,STORE_16,PROD_003,6,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,14.0,10.0,11.0,12.0,18.285714285714285,16.071428571428573,16.357142857142858,6.102302453836199,5.967402291608143,18.285714285714285,13.857142857142858,4.428571428571427,2,0,9,133.0
2024-02-29,STORE_16,PROD_003,8,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,18.0,14.0,16.0,10.0,17.142857142857142,15.785714285714286,16.142857142857142,7.603257447273759,6.363097593861892,17.142857142857142,14.428571428571429,2.7142857142857135,3,0,9,139.0
2024-03-01,STORE_16,PROD_003,27,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,8.0,21.0,16.0,21.0,25.0,15.714285714285714,15.357142857142858,16.071428571428573,8.320943169983515,6.686463281047105,15.714285714285714,15.0,0.7142857142857135,4,1,9,127.0
2024-03-02,STORE_16,PROD_003,22,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,27.0,23.0,24.0,27.0,18.0,16.571428571428573,16.142857142857142,16.142857142857142,9.216961590045877,7.378316911027911,16.571428571428573,15.714285714285714,0.8571428571428594,5,1,9,126.0
2024-03-03,STORE_16,PROD_003,28,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,22.0,28.0,15.0,24.0,23.0,16.428571428571427,16.0,16.285714285714285,9.107819769427863,7.23240570679579,16.428571428571427,15.571428571428571,0.8571428571428559,6,1,9,120.0
2024-03-04,STORE_16,PROD_003,9,Bogotá,49,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,28.0,13.0,9.0,13.0,13.0,16.428571428571427,16.928571428571427,16.464285714285715,9.107819769427863,7.898045383455383,16.428571428571427,17.428571428571427,-1.0,0,0,10,127.0
